genre;artist_id
electropop;1KP6TWI40m7p3QBTU6u2xo
electropop;4dYQmk5ma04mZ1KJ9KkAQK
turkish trap pop;1mvxj5GtTiRhQ3G3qeVCJj
opm;0iqkVK6sTXi7DZWWOeKy8Q
finnish pop;4DpQueNEIhOottP5j70XqR
rap francais;0LKAV3zJ8a8AIGnyc5OvfB
trap latino;7lCRuW6BSXGAsxuQV9lR0i
grupera;2Gl3Sy0B1rtWvBURrOf6Gi
melodic rap;2I9SLklAOG0vdMiUUMNxRl
k-indie;3b4kLCI0ZJW47TFsNRqgCb
spanish new wave;4qKJA8Cf8R44cMThP6q8KM
brostep;5he5w2lnU9x7JFhnwcekXX
japanese singer-songwriter;1XErHyc10VN8bfGKma1Yyc
pop;5pUo3fmmHT8bhCyHE52hA6
turkish rock;28bHkFlKKHHudmgvnfYpiJ
dance pop;7K9rdoOJSiKXoVXPlSkGKT
swedish pop;0fyeRmbc7XdKio5Fm13LPB
edm;5s21IKPvmxRf9WxpO8H5UB
kizomba;5ZOMkfINXvTF4GqNwHPsfW
german pop;1F30RWETubxDmbyfxeVPg7
taiwan pop;50DjkxUjr341CAWEf6mEXS
afro dancehall;31Ua7zSTJxegjyd49ujbSA
tropical house;6DgP9otnZw5z6daOntINxp
j-pop;1HzcHe0WFm4koBalCEOkVh
deep tropical house;1mrrvBvbrm28iYaPlJ9mG5
mandopop;6g641431O1Xkl7HAs2yFEg
funk carioca;1vp5pm1DluN0sNXx4tMZzo
hindi hip hop;008PpLcKUtVXle6JSwkq3I
pop rap;3Isy6kedDrgPYoTS1dazA9
mexican pop;7K9rdoOJSiKXoVXPlSkGKT
spanish pop rock;7FZj349hdLfD6qzXkJLuAh
dutch hip hop;5DCwmxnCqNVMljhthee6ti
ranchera;6sq1yF0OZEWA4xoXVKW1L9
cumbia pop;14lvrkdaXxggonwjKZpePM
danish hip hop;14Yvg4O01WlpP3Jm2AP6oI
electro house;7kABWMhjA5GIl9PBEasBPt
italian hip hop;4dyfAiJCbl7jS1GHOCdiJv
swedish eurodance;7DXjp1eSv6Xf759gmCiApa
malaysian pop;1dmuM6bG5J8sDFyp26x9Nf
pop;5jAMCwdNHWr7JThxtMuEyy
dance pop;2S9W9aSAd7e5mp8WqWxN2h
latvian hip hop;2BVeB55HSYHIpcmNZkG8Fy
french hip hop;5sXx89ZqVFOUKTl5g2uiST
turkish trap;5fO16dsHVrojWL2mPzcdpq
latin hip hop;5Sjj30aHCmKcM9SdVX7PBK
norwegian pop;78nztsi4HAAFFJsaicsiZ5
funk carioca;6WblGc5J26o230eRVSNGV3
mellow gold;1gRNBaI4yn6wCCTvRhGWh8
sertanejo universitario;0CrGLmfVKzk9rAyiNb91ft
swedish trap;6NEj7qdWpQXSeiST36X7ES
rock en espanol;7thnnayFyJnVOAJrpe5wMC
romanian pop;1n5LD9Ar3D6RK2X2ewGvXb
flamenco;4ByxGModIR7nXk4ZaVFdfO
indie cafe pop;58MLl9nC29IXbE4nEtuoP2
italian arena pop;4IKtlNi0pEltspa4wFHHCL
dance pop;4U78sK2D3zASSB6oSR38GQ
j-pop;3eR0Jeo212WCF0Yyi46Pzj
ska argentino;4VgvR7eu3k2T20mo6mXhXF
rock;4x1nvY2FN8jxqAFA0DA02H
greek pop;0fxvzvlu3VQV3wDIhAxBmn
german underground rap;5TfpwNDNvEPPjWk65OrtmV
belgian hip hop;3g6GiVVg4ynji0D8f93bHZ
desi pop;0y59o4v8uw5crbN9M3JiL1
italian pop;396Jr76018oUMR6QBnqT8T
modern alternative rock;5DK8eK7fjvRsziXzyr3sFA
pop;64M6ah0SkkRsnPGtGiRAbb
k-pop;0Sadg1vgvaPqGTOjxu0N6c
spanish rock;0QE9iXPzgSaBq34OqIZ4n2
nc hip hop;6l3HvQ5sa6mXTsMTB19rO5
pop nacional;6xF3XdxG7VHRmQmTJxRqX8
italian arena pop;1vKXVGgIDP1XXZX4Tehjtn
french indietronica;4eFImh8D3F15dtZk0JQlpT
latin arena pop;2tY2GFdhH0Wa2VBvsxew5X
norwegian pop;2LGU3PxihjIK5SUeCVcdFl
chicano rap;0q4NrXqJnc367PieejuROJ
v-pop;7lq25uVNvzRoAJgr4CYr8e
spanish rock;5Hsv8dUHHOdnn72q4XIVz7
nz hip hop;32GMj177nVLZPp3lqVrCXp
viral pop;6G9bygHlCyPgNGxK2l3YdE
swedish jazz;4SJSGUVZ04tezaGrxc96EE
punjabi pop;3TOhzLRYnkkul71yRBxIoM
post-teen pop;2LZDXcxJWgsJfKXZv9a5eG
rap francais;4MRRW42s9ymwa5zu4xTKJh
reggaeton;0i5iO6icb7kxg48thi9gBM
mellow gold;4STHEaNw4mPZ2tzheohgXB
italian hip hop;5cTFbgW0bCLX6aqRgFGwso
southern hip hop;3ZotbHeyVQKxQCPDJuQ4SU
tropical house;4sTQVOfp9vEMCemLw50sbu
minimal techno;08Ut1tYxtmgIInVyQqohkM
pop rap;26dSoYclwsYLMAKD3tpOr4
karneval;3bUA5ltyxKcuYe5G2U0GA4
russelater;11PpNNR6WoXGTEDLiTjdfe
gangster rap;4cmA2QDPdzh8W2ytpyUGes
dominican pop;6NAhbfEqeWELwfjH391Vz0
banda;4LFOoXhMhnq9U8VsZkSwxl
spanish pop;1TiGxAkU8w0xBCVFOP6Ttl
britpop;1lYT0A0LV5DUfxr6doRP3d
reggaeton;4JreHVYyb6GqE2BU03Kx96
deep german hip hop;7l8dcABCTyZKrkskt53Z2u
desi pop;7uIbLdzzSEqnX0Pkrb56cR
v-pop;4YkqEuVf1Jf2x2XDqJ2CvC
sertanejo universitario;2FrLTuXGuFDzQsjKidB03W
swedish pop;0NRMzT05nsc8mTm4iUvuHY
c-pop;709dAbhS0sezd0SUJImqg4
pinoy alternative rap;1d8sE3eKAsuUHShVmIwK6d
uk hip hop;4q6hTJmeYXCwp0ivdtoSWA
tropical house;0nwid3SFCGyXxnllTHzHPd
deep tropical house;6i1GVNJCyyssRwXmnaeEFH
rock-and-roll;7rewR1TVjhisjI6gauUamf
viral pop;1bqxdqvUtPWZri43cKHac8
hollywood;0SCbttzoZTnLFebDYmAWCm
pinoy rock;7tKpXx21KVUOR6vvDs6xtg
australian dance;5WUlDfRSoLAfcVSX1WnrxN
dangdut koplo;29vPfjqj8X5ri4AJRt8wVM
swedish pop;3fpHdW8mp95bOCzRLcauZm
neo mellow;2Hjj68yyUPiC0HKEOigcEp
grupera;01rgao9OzfBm2BOHWJpi1Y
latin pop;7CJiKj8TrQSms0WSCKbHm4
rock en espanol;0D5U7oXEE4dut2DPyUDLca
swedish pop;126TYnp3S2nOpqyaeF2YBh
pop;3mPc8WGusz2XF3Tvs3AKCR
canadian electropop;053q0ukIDRgzwTr4vNSwab
swiss indie;4VxxrJptDJKGOsKvb8jcVe
indie pop;0Ak6DLKHtpR6TEEnmcorKA
electropop;5qa31A9HySw3T7MKWI9bGg
rap;5Berubt6ysOy2LCMyqhmXP
europop;7F4HcalxCMC4DctguvnoFY
gangster rap;5pnbUBPifNnlusY8kTBivi
nueva cancion;1mBmpJSQUdUOTJzbfEg5m8
deep pop r&b;5Berubt6ysOy2LCMyqhmXP
atl hip hop;2N4EYkIlG1kv25g6Wv8LGI
latin talent show;3Zs59sqZJ6fWQqWbRC8bOP
italian arena pop;7EyPI6TWLhz3XUpxkbyCV2
big band;7rpf45DdbpweG51Acze45i
crunk;5gCRApTajqwbnHHPbr2Fpi
hip hop;0A0FS04o6zMoto8OKPsDwY
alternative hip hop;4iCwCMnqsNZ6atvRiADgtn
icelandic pop;5A08BH6Y4ogPpBz71JO0e3
salsa puertorriquena;4N5fp4zhTsVITZTVfsXpc2
escape room;7gWumE1wMALHXANLSIt054
tropical house;721T2PETMLaAkijbYu05VD
pop rap;50co4Is1HCEo8bhOyUWKpn
macedonian folk;2Dj0euYPa8eiI6Ee5VLBwg
filter house;4tZwfgrHOc3mvqYlEYSvVi
vietnamese hip hop;6zUWZmyi5MLOEynQ5wCI5f
adult standards;7v4imS0moSyGdXyLgVTIV7
vapor trap;5lCY3tqdQxbeg5igSlObaT
turkish rock;00C6n2psbFm6XWqyPCXJ5v
sufi;2oSONSC9zQ4UonDKnLqksx
eurovision;7j6Zzcpz7gTNPh69USgO8C
nova mpb;4ZfTpxwHwtot9Ps59bXAF8
dance pop;0jnsk9HBra6NMjO2oANoPY
rap;28ExwzUQsvgJooOI0X1mr3
new jack swing;5NDMothbpdpq2xHqSjrrWn
indiecoustica;5xKp3UyavIBUsGy3DQdXeF
k-indie;4BBN286rBKyCWsSPq2cxYO
melodipop;6TlWqqdj65mppNUHZVkjaq
rap francais;6Mm2g25BTeJ6BICPFWGkPg
miami hip hop;7GXXMm3DB1VswVcuGyInUd
electro house;0DdDnziut7wOo6cAYWVZC5
vocal jazz;5v8jlSmAQfrkTjAlpUfWtu
modern bollywood;5wQDQFm7Ku8WWGi5xqJ9lp
iskelma;76BCq0XM9wlppqHy4pXmoS
danspunk;3fpHdW8mp95bOCzRLcauZm
swedish trap pop;3oJjZweJo9yqNFnKBTlgm0
brazilian hip hop;4kqedTxyE5EDJWLLplYXpu
sertanejo pop;0NsJZ5PMjqghGDuMzY7CuT
turkish rock;2WEI5FlFf3Zc5rOKTTLOJe
bubblegum pop;1FqqOl9itIUpXr4jZPIVoT
latin;7qG3b048QCHVRO5Pv1T5lw
indie catala;0InCPtI0kadS7s3cZrcbbY
pop;45eNHdiiabvmbp4erw26rg
pinoy indie;5HIZU0JzM0AgfItVOm4E08
german pop rock;224CDJhbm230iSo9ZomTWe
metropopolis;5r5Va4lVQ1zjEfbJSrmCsS
hip hop;05oH07COxkXKIMt6mIPRee
indie pop;3l0CmX0FuQjFxr8SK7Vqag
trap latino;1pf0MPKfKdvS8J779mS1Ay
pop;26dSoYclwsYLMAKD3tpOr4
rockabilly;4WL6MC4jDW7w7K9hfc4MVS
yacht rock;6IFXsrXBpwbIqtOUOiAa3p
detroit hip hop;7aA592KWirLsnfb5ulGWvU
reggaeton;4z19QMyPVRwbd4Fs2LisBa
reggaeton;3HPOnbuwLP2qlwWQ7cgxYW
lithuanian pop;4R7ILGBgDWUiAT1kWNe90W
finnish hip hop;18KcOgLds5SUgIpQIveiJN
hip pop;7r8RF1tN2A4CiGEplkp1oP
adult standards;3gMaNLQm7D9MornNILzdSl
post-teen pop;1KCSPY1glIKqW2TotWuXOR
post-teen pop;2qxJFvFYMEDqd7ui6kSAcq
latin alternative;4boI7bJtmB1L3b1cuL75Zr
post-teen pop;2NhdGz9EDv2FeUw6udu2g1
nyc rap;2eqoJbzUGDwys5ENUkbT3h
uk drill;5AbLpsnTQVNB3OEadYiVrK
deep german hip hop;4EEWia4jMIjBj1Y9VtliSF
brazilian edm;2QjS2N6sORI7H4qbf6xitS
francoton;4xTiWBThjZgo1uZn1WpZm3
swedish trap pop;6rYEqmajzlhGVaayOJ2bpJ
oyun havasi;4Bdqzh78prwuqwInMb555P
sertanejo;40t5KmKTi2ajyJmerMYY4C
toronto rap;0bdJZl7TDeiymDYzMJnVh2
norwegian pop;1kiq2kUV0cbLUhJsr7cpW0
grupera;6sq1yF0OZEWA4xoXVKW1L9
dance pop;2tQbSWgZLIB8MXMnsXVRro
flamenco urbano;4hFZibFsoIxictRvkZDjIc
danish pop;0BecZI4vqLoN178y3f16XJ
finnish dance pop;05qPtpcSltJZLI9sj0qm3B
disco;5lpH0xAS4fVfLkACg9DAuM
spanish metal;5ZNxiPcbKgaNcBrERMpqeu
sertanejo universitario;1tKrZaph4cLsnEdqC5BNEQ
pop peruano;7GEHoJXxJ6wnS8dbgm0b1E
turkish pop;60MyIKYA3yY1lGNroaZIgT
malaysian pop;2pXyE80rHLNcLvx6doOfDA
sufi;0sSxphmGskGCKlwB9xa6WU
chicago rap;5QdEbQJ3ylBnc3gsIASAT5
albanian hip hop;4VuARVJiWGsH2msKTdsKdQ
trap espanol;4lHAjTCvXGu8QIM3cEe93m
electro house;6roDXEmZ6AARdOUv6x5U2v
israeli rock;1L8QE7iUTf9330wcKxnieK
drum and bass;5TgQ66WuWkoQ2xYxaSTnVP
polish hip hop;71tiWMKZ5wpl6E0BdwVQza
pop;5ZsFI1h6hIdQRw2ti0hz81
tech house;532SqCIYmJyXEdEiCJLgYG
country dawn;0hYxQe3AK5jBPCr5MumLHD
thai indie rock;1k7MP2tMC43vM0b0wg8HHg
latin;5lFhCi03HDneWzvCxGctrT
talent show;4AK6F7OLvEQ5QYCBNiQWHq
deep tropical house;5lwT6gFdwV3Wcol07KUiJx
sertanejo universitario;1LGh5vyaoQP9bgTwLSMTyW
hollywood;72OaDtakiy6yFqkt4TsiFt
rumba congolaise;6IflU2YrY5Cyw7YoBICosV
east coast hip hop;5me0Irg2ANcsgc93uaYrpb
pop rap;0NIIxcxNHmOoyBx03SfTCD
r&b italiano;5FEh6KHK99CyLXp3qFvZFM
uk hip hop;5vfmmb3UHpuQWJ55JP9slk
rock;22bE4uQ6baNwSHPVcDxLCe
norwegian pop;3BLtF1cfHaJ98drJiRefIG
swedish hip hop;2QDnY1LY2mnzeeKGZLHoc7
mandopop;4fbvNLpGvqBWKt7pVGzdV8
italian hip hop;63isdzBiMOaYkMiX6XddfB
progressive house;6hyMWrxGBsOx6sWcVj1DqP
modern bollywood;1mBydYMVBECdDmMfE2sEUO
chamber psych;2WOMBqEsllg2ICn7D2L8ta
turkish pop;4uGB0nZ5d1iCXS3sHR3pzm
deep regional mexican;0YRwUbRxrawmnBdixwJi5W
post-teen pop;0C8ZW7ezQVs4URX5aX7Kqx
disco house;5YFS41yoX0YuFY39fq21oN
doo-wop;7rewR1TVjhisjI6gauUamf
latin;3W4lVkySjtIvd67UUg0F3i
k-pop;2wTLheTmMcFCA4hdY8hZJP
korean pop;6OwKE9Ez6ALxpTaKcT5ayv
latin pop;4TK1gDgb7QKoPFlzRrBRgR
progressive house;0SfsnGyD8FpIN4U4WCkBZ5
uk drill;4E0mDf341TLViBbNefSrsK
hip hop tuga;3DhsjXVgWmA6X26tUugAjP
rap metal;4RddZ3iHvSpGV4dvATac9X
rap;0iEtIxbK0KxaSlF7G42ZOp
uk alternative pop;6CwfuxIqcltXDGjfZsMd9A
latin alternative;37MCoi4pcUf9EKsPXeuCqU
german underground rap;4WoSAKuoaPxrbwp3Y1PvKb
finnish dance pop;44aOM1DNwPKGb0ticurbPT
reggaeton;33ScadVnbm2X8kkUqOkC6Z
neo soul;6ueGR6SWhUJfvEhqkvMsVs
turkish hip hop;33FCgXF01vOfBtjoul6ne1
edm;5EehXjjMktLuJmbRsM7YfB
latin hip hop;3ATyg4fGC9F8trfb0GRWmX
electro house;0NQJm4Wlz3rrDJGlQ28L81
german cloud rap;6QzzeKV0VcnT2vJMYDPuL4
deep melodic euro house;1FY8kqUQKHwjibwLbp5cey
rap latina;6veh5zbFpm31XsPdjBgPER
dfw rap;2ODbg2404zUzTi02qIPEjB
hip hop;3r1XkJ7vCs8kHBSzGvPLdP
turkish trap pop;4HSiNCPhdU2snKaVJytlUM
rock;4AcHt3JxKy59IX7JNNlZn4
latin pop;2DP9xStkVVv753RBiEHXQB
norwegian pop;0xZvYTiM5QT94j1abOm0nC
czech folk;45cn3uxPoAJziGsZHckNeF
thai idol;2PfxoKmrvMLvTAkn5azNZ6
funk das antigas;2A34a0y7xLXf20pXZpbjCY
rai;28ztjHIXceRRntmTUfnmUX
neo soul;5bepW5vcdRzheNc0F8lHJ5
finnish dance pop;56fNXc6wRoO6rkxs0mNtL4
thai rock;6RQyog3L4JlA8t8Bf56otE
hungarian hip hop;1UIPahyz7pEKaU6RQvU3FC
uk pop;0Vw76uk7P8yVtTClWyOhac
swedish reggae;2EWsHDexsSInArfFkhA2i6
pop rock;2oX42qP5ineK3hrhBECLmj
post-teen pop;1l7ZsJRRS8wlW3WfJfPfNS
indie electropop;6xdRb2GypJ7DqnWAI2mHGn
pop rock;3q9nybxzbSHsesDBHUlP4c
latin pop;6w3SkAHYPsQ1bxV7VDlG5y
rap conciencia;1pFrYstW6gG99jijIKKS9P
filmi;6k6dimE4a6OFnD0HWmkIUW
desi pop;0yniDkE5y7ci4X9OtLBXaQ
dominican pop;4J0m1OquRGY8HYHxMocXfy
vapor trap;4isewEHTP7Az2QheDdBQ6J
dutch trap pop;0ltU5V1lbLkZlgXrnCeGjx
icelandic pop;0PpNdAPMwg8OJTiNDYBDFp
trap;6AUl0ykLLpvTktob97x9hO
nueva cancion;4zVtp9LhWzT5n1w27c0f6l
german hip hop;4Yttlv9ndGjCDCVLqM7ACq
mandopop;7aMQdNM05rPkcHS1ethHUx
italian indie pop;1MBjY2JFotAGoTYDfO80cM
italian arena pop;5VxhGHbcuvqTLRUWzBUN8L
electronic trap;4AA8eXtzqh5ykxtafLaPOi
turkish pop;1nFJWl30l3PAHei86OxN0i
uk hip hop;50nN8IFD4xA67fI4jYbLV4
thai pop;5reN867iZWqzoNE7p78ShV
modern bollywood;1wRPtKGflJrBx9BmLsSwlU
post-teen pop;7AzjETXRUKNRSJHMW9GIqd
latin hip hop;7gR53ad9JjCweCv4f9MWEX
mariachi;03Yb3iBy9GCifXiATEFcit
uk alternative pop;53KwLdlmrlCelAZMaLVZqU
swedish hip hop;0zKX6nlK1A4ZmztnFPOKGs
atl trap;06Qf6vq8AVIpE9XIw8LAsY
neo soul;19y5MFBH7gohEdGwKM7QsP
pop;07QEuhtrNmmZ0zEcqE9SF6
czech pop;6q7ooPx2ZxV6MJ9I7d1zmn
soul;0h9smro0z3HqUbD94jotU8
indonesian pop;17Wt0hzZb6fAEVfIHffQFB
rock;3mY9Ii0cL5SQxpOTAm8SHx
eurovision;3c55dzx6W0ZFs0frtEgIsm
portuguese indie;5CoXKGQeOWgWi8koTZh07b
pop;0NIIxcxNHmOoyBx03SfTCD
indie anthem-folk;1AgxgADPuRIW1wyaA4OKcB
finnish hip hop;6wBW7sVv3o1EdGWLvgfLjd
vocal jazz;49e4v89VmlDcFCMyDv9wQ9
german pop;4I7D65YMlr6ZxVEGPb7q2K
metal;0cc6vw3VN8YlIcvr1v7tBL
vapor trap;2tIP7SsRs7vjIcLrU85W8J
finnish dance pop;7LL8ICMlnfeCxnXmKuGYwQ
new wave;0NKDgy9j66h3DLnN8qu1bB
j-dance;3NRXKeatDxKe4apH6XawKX
electropop;5fMUXHkw8R8eOP2RNVYEZX
turkish hip hop;6sBSLIunx1Je0Y2T77wpkP
contemporary country;6eKWqnckwdIlSnjaYgIyxv
deep indian pop;1QvyquqkuuwUzdszyoKIy4
dance pop;4VhL8KLjVso4vLfOLVViTb
italian alternative;5KOmu3ailnFoXhGPiwIld7
french hip hop;3Ii7kCftek6SPKPEZx3GYE
tropical house;7vHAcPVlEDksRsCfkez2CD
big beat;4k1ELeJKT1ISyDv8JivPpB
dance pop;0uGk2czvcpWQA383Im6ajf
thai indie rock;1pTiPuAABytFjsXsUwgsNE
k-pop;7zYj9S9SdIunYCfSm7vzAR
finnish pop;0bdhvnpKpN6rlgQnf2VC3h
czech folk;0ZDbrXYXNaO94VjgXjdFh7
talent show;1l8Fu6IkuTP0U5QetQJ5Xt
german cloud rap;7EJwrZYRepsc1zHNkDcITg
latin talent show;55e3PARQefUOrTPIDTbURW
latin;64aJYyrXljOodnUG6jvhRD
japanese r&b;7JthQ6zwNzfxRfIEjp6wUs
quiet storm;7guDJrEfX3qb6FEbdPA5qi
uk pop;3NyNPJaemMYsL14DK2tO01
progressive electro house;4AVFqumd2ogHFlRbKIjp1t
latin arena pop;0vR2qb8m9WHeZ5ByCbimq2
pop rap;1ShZZUjkbXCjhwrb18BA8I
italian pop;1CF7hrTuWgErEa6HBFJ8d3
contemporary country;1By9QBFnjZAoI83BZppHlt
polish trap;1MZ1TtfmzMHEYIlynXsr1a
tropical house;7hssUdpvtY5oiARaUDgFZ3
german singer-songwriter;23xqmJEN3oVxwzqtNIyR5m
suomi rock;5UaXeIdkgIbWPwnClfQIU5
bossa nova;57pVvBwa3ZCR9LsVlkLXj7
indonesian indie;3f49JTIdjQTVVx2Y6ifVLc
pop;20wkVLutqVOYrc0kxFs7rA
j-pop;5kVZa4lFUmAQlBogl1fkd6
desi pop;5Yz2RjLWPx1PcIRoiot9Sc
salsa peruana;7Ksq8BTaGcbM7OgVQi3y8f
progressive electro house;7GMot9WvBYqhhJz92vhBp6
post-teen pop;5jAMCwdNHWr7JThxtMuEyy
german indie;6d9XIbBseVi999qdzDEtwE
regional mexican pop;0PrhwIWbqYFYyY2ZrkIWgI
rap algerien;7DUTsWY3RBd64vh8UtgtYA
cantopop;5r0xeBSRKRJ5Dm63XzTZhE
opm;2vTbuBRo7ACOZ3JsCnaL7S
sufi;0E02VcvA5p1ndkLdqWD5JB
rockabilly;0wi4yTYlGtEnbGo4ltZTib
mandopop;0MEchSWR9pJvw1S5CV3Kuk
latin alternative;6tkyhGe9hGI3Lcfo4gVh6Z
desi hip hop;7zFBW2JxM4bgTTKxCRcS8Q
london rap;57n1OF36WvtOeATY6WQ6iw
italian arena pop;5jcswtptZttxBwWKXbR5k5
polish alternative;2XsHanVw1onfSpTECII15X
czsk hip hop;0GZP8QBchHTcjn9jFtLDtK
dominican pop;5GNSVtCq2hiXDx7jUA5Iou
swedish pop;1qC3LsWlbrRCPVRooOX81u
southern hip hop;2J257euzcjnDLipsyJH3F2
swedish trap pop;2u9ZIMtCrLs7ya2HfIpLKZ
latin viral pop;1QivQCLVipV61DiQiyV14A
uk pop;3w6zswp5THsSKYLICUbDTZ
turkish jazz;4i4ALRtQQmFxn3BCIB6iC0
dutch trap pop;3Ptyea6E1lJgg6W64f0OQa
c-pop;6Vfc2kpU520XHaSRDRdNCG
swedish hip hop;4bOG1sx3QHFbOUVLNmMpPe
telugu worship;1rdQOMFFtoskDXXUVjiGo9
australian electropop;4FH1qQ5KcTtomryu4O5pgX
j-pop;6ecCVdF55fHdbVlAu1lJXU
tropical house;173M6tvnbPT1Wp5ucD0uAS
spanish folk metal;5ZNxiPcbKgaNcBrERMpqeu
austrian pop;2ErWLckuGFl84nGmg5fwyG
australian indie folk;5lbM4g6bhxjNX7R5QHP2nD
taiwan hip hop;7Icsejk4pdIhkq2KO5A0jD
spanish pop rock;2fFrIDTV1Tk8MwAv4OJiY5
argentine hip hop;1ULibI3Ryg8DwK6fTgc2ZI
brazilian edm;5veVxxPm1vzgi6pO2iVA8L
nc hip hop;1yZwlOVsfrp4wb6d29KkGM
hardcore hip hop;1YfEcTuGvBQ8xSD1f53UnK
trap;1gPhS1zisyXr5dHTYZyiMe
operatic pop;3EA9hVIzKfFiQI0Kikz2wo
polish hip hop;1fxbULcd6ryMNc1usHoP0R
viral pop;4K9OTkRXEFL6NDXFTqVmq9
thai pop;0OjRa6r1EIPF5RZPy1SGz9
anadolu rock;1lIbZfJvMQRqzhtCQsg5EI
cumbia villera;2osoVujXgV0PA8lhqDKYFw
dance pop;4AK6F7OLvEQ5QYCBNiQWHq
europop;13saZpZnCDWOI9D4IJhp1f
swedish pop;18zO6eeR1PG505akCHt9yB
funk ostentacao;5TmW0cFVEYEbypgTdSNNDn
hip hop;1pPmIToKXyGdsCF6LmqLmI
pop urbaine;0VF7XcB73fBSIfX9hOTVij
album rock;0oSGxfWSnnOXhD2fKuz2Gy
italian arena pop;3TAYxk5QBcHunmb0qkeTn2
afroswing;7FqkRutc4zWMrnEAUv3Xwd
crunk;3ciRvbBIVz9fBoPbtSYq4x
happy hardcore;11aa081aKYUzmeFm0yHdT2
modern country rock;2wSgVsgLUZeDJwoLcPO7ny
swedish soul;0zKX6nlK1A4ZmztnFPOKGs
norwegian pop;5kZZsRShoba2QQpDAv9P0B
dutch hip hop;2gnD9CeLx3IlYO2zz0DEqH
dance pop;3FUY2gzHeIiaesXtOAdB7A
big room;6hyMWrxGBsOx6sWcVj1DqP
uk pop;5mYakBbBzPMQTfkVMIgiDM
norwegian indie;504cl42JQLRqlZddfZ3S4z
german cloud rap;4R0FKprdEeUIbzAwhrYTv2
dutch pop;18h3nc5ixeV80KKGWDAaMG
deep house;2QlwnS23KrBeshXFyK5U6M
latin arena pop;3oNy8cjBtJzLC07I70sklp
german cloud rap;4EEWia4jMIjBj1Y9VtliSF
rap espanol;1rTUwYS38LkQTlT2fhikch
pop;4phGZZrJZRo4ElhRtViYdl
french hip hop;5h0VUGq3Pn45E3rcz9oe66
rap dominicano;5ImkeVBlU11axX5QwOWg12
tropical house;4xnMDfgEmXZEEDdITKcGuE
pop;2LJxr7Pt3JnP60eLxwbDOu
devon indie;1jhdZdzOd4TJLAHqQdkUND
big room;73jBynjsVtofjRpdpRAJGk
pop urbaine;2k8fAJK9HbH1FhqVpZL98P
boy band;1XgFuvRd7r5g0h844A5ZUQ
pagode;5exy2LREZrJ6aRzj1SwXQX
contemporary country;6pBNfggcZZDCmb0p92OnGn
hip hop;6KZDXtSj0SzGOV705nNeh3
latin;4U7lXyKdSf1JbM1aXvsodC
brazilian hip hop;6ODCVWBfGNFUf1bpo0c2Ge
dutch trap pop;6hvXZu4rNdT54j1UmE0Fpw
pop virale italiano;3PEzbnNp2kOuNcL0Z19o0w
turkish alternative;6RTC1abMgBC7Krg6qJQHJh
canzone napoletana;2eFv7NVs8R6Go7msuqikeg
pinoy r&b;6vCnF48qqPHgVMBEvcbgkU
metropopolis;3nuhBdXXO0mnjugdrDxkmt
albanian hip hop;6YGhVeajpGcixgdaTfakUL
electro house;5jAMCwdNHWr7JThxtMuEyy
spanish hip hop;2dkbKcHXhN7ooFBdqAV76G
r&b;360IAlyVv4PCEVjgyMZrxK
soft rock;1gRNBaI4yn6wCCTvRhGWh8
musique peule;49z6oAiD2RpyUf5yLJs7Nf
finnish hip hop;33ncZPx0ToD6WQaiZaTggr
anime;7HwzlRPa9Ad0I8rK0FPzzK
pop rap;6If57j6e3TXXk0HiLcIZca
spanish pop;2dkbKcHXhN7ooFBdqAV76G
australian electropop;6n28c9qs9hNGriNa72b26u
rock;3jOstUTkEu2JkjvRdBA5Gu
reggaeton flow;6UBb8ZUUyarsyod6snflAR
modern bollywood;0yniDkE5y7ci4X9OtLBXaQ
thai indie;3RnRECOTd7fAWTPgmwRYMc
mandopop;1MgybycH8k36NX0Ifzlddb
francoton;7jgnJBnpZTiGnCF2Wvka2Z
mexican pop;1hcdI2N1023RvSwLzTtdsp
dutch trap pop;0gHpIfv815XYSaH0m3X08y
uk hip hop;30n2M66Hu0LvcaRAJDrcxQ
pop edm;4YXycRbyyAE0wozTk7QMEq
uk hip hop;40NRiKuuhj1pgGYppptlBO
italian hip hop;05kigUQCchmbJDmhDiYiS0
cantopop;0eXGbuvMWBpHQ5GE56OCq2
pinoy rock;3nZa8vRD64ueq3d0JNYTsl
house;4FqPRilb0Ja0TKG3RS3y4s
edm;3fmMaLC5jjf2N4EC2kTx0u
bolero;2uyweLa0mvPZH6eRzDddeB
big room;6S3KljEiIOWoLMUyZrkQUc
turkish trap;4Fn5clYETVpCxnIcFSZhr9
neo soul;05oH07COxkXKIMt6mIPRee
new wave pop;5MspMQqdVbdwP6ax3GXqum
spanish pop;4aeIWo5CMF1uRmqgJdwkZW
hip pop;3u579Gdap91lMptBSdXTpf
indie poptimism;4dYQmk5ma04mZ1KJ9KkAQK
k-pop girl group;4gOc8TsQed9eqnqJct2c5v
pop;55fhWPvDiMpLnE4ZzNXZyW
j-poprock;3NTbOmzlj2cL86XFuDVFvZ
turkish pop;72OZeQyKCAebfnRJAIEpnx
french indietronica;5EGOerlVYxwqxaTLEWumBR
rap;0FOWNUFHPnMy0vOw1siGqi
disco house;5EehXjjMktLuJmbRsM7YfB
dutch trap pop;3ZwM56IXFGMIsUFK0GEygo
italian alternative;1UtaXKnNyKhj0efXu2rD5t
latin;1fux65HMCBvfJHqlBc4Nno
